,osid_scrambled,site,tid_scrambled,neighbor1_scrambled,shelf,path,lim,crsin,crsout,member_list,neighbor1_final,neighbor1_lim,neighbor2_final,pathindex,date
368,555-f846e-0b,525,13d-5fd39-0f,d1b-0beb5-0e,2,85,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;DRA-2-12-4;DRA-2-12-1;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5;DRA-2-12,527-d1b-0beb5-0e-1-86,LIM-1-2,-,1.0,2020/03/10
369,555-f846e-0b,525,13d-5fd39-0f,13d-5fd39-0f,2,85,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;DRA-2-12-4;DRA-2-12-1;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5;DRA-2-12,525-13d-5fd39-0f-1-88,LIM-1-2,-,1.0,2020/03/10
370,58e-99c98-04,438,c18-3757b-57,b43-84800-63,2,20,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,419-b43-84800-63-4-17,LIM-4-2,-,2.0,2020/03/10
371,58e-99c98-04,438,c18-3757b-57,c18-3757b-57,2,20,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,438-c18-3757b-57-1-17,LIM-1-2,-,2.0,2020/03/10
372,183-13377-01,438,c18-3757b-57,49c-0265d-8f,1,17,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,428-49c-0265d-8f-2-20,LIM-2-2,-,1.0,2020/03/10
373,183-13377-01,438,c18-3757b-57,c18-3757b-57,1,17,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,438-c18-3757b-57-2-20,LIM-2-2,-,1.0,2020/03/10
374,11a-9245f-37,303,031-496be-9c,75f-0df4b-c7,1,73,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,301-75f-0df4b-c7-2-76,LIM-2-2,-,1.0,2020/03/10
375,aff-8226b-fa,524,67f-50db3-75,3b5-53a75-01,1,88,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;DRA-1-12-4;DRA-1-12-1;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5;DRA-1-12,523-3b5-53a75-01-1-86,LIM-1-2,-,4.0,2020/03/10
376,aff-8226b-fa,524,67f-50db3-75,67f-50db3-75,1,88,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;DRA-1-12-4;DRA-1-12-1;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5;DRA-1-12,524-67f-50db3-75-2-85,LIM-2-2,-,4.0,2020/03/10
377,48a-764ce-9f,524,67f-50db3-75,cca-70247-1e,2,85,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,423-cca-70247-1e-5-88,LIM-5-2,-,1.0,2020/03/10
378,48a-764ce-9f,524,67f-50db3-75,67f-50db3-75,2,85,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,524-67f-50db3-75-1-88,LIM-1-2,-,1.0,2020/03/10
379,9f7-b5421-ef,428,49c-0265d-8f,b43-84800-63,1,248,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,419-b43-84800-63-1-245,LIM-1-2,-,2.0,2020/03/10
380,9f7-b5421-ef,428,49c-0265d-8f,49c-0265d-8f,1,248,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,428-49c-0265d-8f-3-245,LIM-3-2,-,2.0,2020/03/10
381,7ad-96728-dc,428,49c-0265d-8f,305-fcde2-a8,3,245,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;LIM-3-6,447-305-fcde2-a8-1-248,LIM-1-2,-,1.0,2020/03/10
382,7ad-96728-dc,428,49c-0265d-8f,49c-0265d-8f,3,245,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;LIM-3-6,428-49c-0265d-8f-1-248,LIM-1-2,-,1.0,2020/03/10
383,183-13377-01,428,49c-0265d-8f,c18-3757b-57,2,20,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,438-c18-3757b-57-1-17,LIM-1-2,-,2.0,2020/03/10
384,183-13377-01,428,49c-0265d-8f,49c-0265d-8f,2,20,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,428-49c-0265d-8f-1-248,LIM-1-2,-,2.0,2020/03/10
385,fd0-0fa57-91,7999,ecc-d3fcd-01,306-288da-d1,3,84,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD8-3-9;LIM-3-2-8;DSCM-3-20-1;LIM-3-2;OSC-3-4-1;WSS-3-3;DSCM-3-20;CMD44-3-14;CMDA-3-5,33-306-288da-d1-3-81,LIM-3-2,-,2.0,2020/03/10
386,fd0-0fa57-91,7999,ecc-d3fcd-01,ecc-d3fcd-01,3,84,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD8-3-9;LIM-3-2-8;DSCM-3-20-1;LIM-3-2;OSC-3-4-1;WSS-3-3;DSCM-3-20;CMD44-3-14;CMDA-3-5,7999-ecc-d3fcd-01-1-5,LIM-1-2,-,2.0,2020/03/10
387,098-9ed81-38,7999,ecc-d3fcd-01,957-450d2-14,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5,48-957-450d2-14-2-2,LIM-2-2,-,1.0,2020/03/10
388,098-9ed81-38,7999,ecc-d3fcd-01,ecc-d3fcd-01,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5,7999-ecc-d3fcd-01-3-84,LIM-3-2,-,1.0,2020/03/10
389,52c-dae52-7a,7999,ecc-d3fcd-01,2c8-8c181-c8,2,8,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,49-2c8-8c181-c8-1-1,LIM-1-1,-,4.0,2020/03/10
390,52c-dae52-7a,7999,ecc-d3fcd-01,ecc-d3fcd-01,2,8,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,7999-ecc-d3fcd-01-3-84,LIM-3-2,-,4.0,2020/03/10
391,838-0e95c-61,7999,bd6-5ace0-01,42a-f7a25-73,11,1,LIM-11-14,ADJ-11-14-8,ADJ-11-14-5,OMDF4-11-86S4;LIM-11-14-8;DSCM-11-91-1;LIM-11-14;DSCM-11-91,839-42a-f7a25-73-1-2,LIM-1-1,-,1.0,2020/03/10
392,1fb-84d43-4c,48,957-450d2-14,cb3-15811-c3,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5,47-cb3-15811-c3-1-1,LIM-1-1,-,1.0,2020/03/10
393,1fb-84d43-4c,48,957-450d2-14,957-450d2-14,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-14;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMDA-1-5,48-957-450d2-14-2-2,LIM-2-2,-,1.0,2020/03/10
394,098-9ed81-38,48,957-450d2-14,ecc-d3fcd-01,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,7999-ecc-d3fcd-01-1-5,LIM-1-2,-,2.0,2020/03/10
395,098-9ed81-38,48,957-450d2-14,957-450d2-14,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-14;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMDA-2-5,48-957-450d2-14-1-1,LIM-1-2,-,2.0,2020/03/10
396,52c-dae52-7a,442,10c-1dc10-c8,2c8-8c181-c8,2,7,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,49-2c8-8c181-c8-1-1,LIM-1-1,-,1.0,2020/03/10
397,52c-dae52-7a,442,10c-1dc10-c8,10c-1dc10-c8,2,7,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,442-10c-1dc10-c8-1-5,LIM-1-2,-,1.0,2020/03/10
398,889-b8a84-1a,442,10c-1dc10-c8,faa-42ccc-bc,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,426-faa-42ccc-bc-4-8,LIM-4-2,-,1.0,2020/03/10
399,889-b8a84-1a,442,10c-1dc10-c8,10c-1dc10-c8,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,442-10c-1dc10-c8-2-7,LIM-2-2,-,1.0,2020/03/10
400,741-cf939-29,435,cf2-e4911-13,12f-29a81-53,1,208,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,430-12f-29a81-53-5-205,LIM-5-2,-,2.0,2020/03/10
401,741-cf939-29,435,cf2-e4911-13,cf2-e4911-13,1,208,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,435-cf2-e4911-13-2-205,LIM-2-2,-,2.0,2020/03/10
402,e03-519ba-39,435,cf2-e4911-13,184-5d5a0-0d,2,205,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,445-184-5d5a0-0d-3-208,LIM-3-2,-,1.0,2020/03/10
403,e03-519ba-39,435,cf2-e4911-13,cf2-e4911-13,2,205,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,435-cf2-e4911-13-1-208,LIM-1-2,-,1.0,2020/03/10
404,894-f63f7-ae,340,aff-40748-70,570-58dd2-15,1,54,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1,341-570-58dd2-15-2-53,LIM-2-2,370-81d-fba58-b7-3-56,3.0,2020/03/10
405,160-7dab3-c0,36,eae-f4996-b2,511-8712a-48,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMD44-1-14;CMDA-1-5,35-511-8712a-48-1-1,LIM-1-1,-,1.0,2020/03/10
406,160-7dab3-c0,36,eae-f4996-b2,eae-f4996-b2,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-4-1;WSS-1-3;CMD44-1-14;CMDA-1-5,36-eae-f4996-b2-3-2,LIM-3-2,-,1.0,2020/03/10
407,9cc-c367a-71,36,eae-f4996-b2,206-51b0d-8e,3,2,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-14;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-4-1;WSS-3-3;CMDA-3-5,37-206-51b0d-8e-1-1,LIM-1-1,-,6.0,2020/03/10
408,9cc-c367a-71,36,eae-f4996-b2,eae-f4996-b2,3,2,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-14;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-4-1;WSS-3-3;CMDA-3-5,36-eae-f4996-b2-1-1,LIM-1-2,-,6.0,2020/03/10
409,3e4-7f070-bc,36,eae-f4996-b2,2e0-3b8cf-a8,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD8-2-9;LIM-2-2-8;DSCM-2-20-1;LIM-2-2;OSC-2-4-1;WSS-2-3;DSCM-2-20;CMD44-2-14;CMDA-2-5,505-2e0-3b8cf-a8-1-7,LIM-1-2,-,2.0,2020/03/10
410,3e4-7f070-bc,36,eae-f4996-b2,eae-f4996-b2,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD8-2-9;LIM-2-2-8;DSCM-2-20-1;LIM-2-2;OSC-2-4-1;WSS-2-3;DSCM-2-20;CMD44-2-14;CMDA-2-5,36-eae-f4996-b2-1-1,LIM-1-2,-,2.0,2020/03/10
411,5b2-f7770-ce,421,fab-f92d4-35,471-865af-78,1,245,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1,420-471-865af-78-1-245,LIM-1-2,426-faa-42ccc-bc-2-245,3.0,2020/03/10
412,09a-9dc30-75,761,fa7-adcbd-2b,1ca-b6d8a-ac,1,2,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;DSCM-1-91-2;LIM-1-2-5;LIM-1-2;OSC-1-1-1;DSCM-1-91,304-1ca-b6d8a-ac-2-1,LIM-2-14,-,2.0,2020/03/10
413,183-4f147-9f,1370,72c-755b4-e3,ab6-e2b84-11,1,3,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,446-ab6-e2b84-11-6-2,LIM-6-2,-,1.0,2020/03/10
414,183-4f147-9f,1370,72c-755b4-e3,72c-755b4-e3,1,3,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,1370-72c-755b4-e3-2-1,LIM-2-2,-,1.0,2020/03/10
415,32f-e5389-bd,1370,72c-755b4-e3,faa-42ccc-bc,2,1,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,426-faa-42ccc-bc-5-2,LIM-5-2,-,1.0,2020/03/10
416,32f-e5389-bd,1370,72c-755b4-e3,72c-755b4-e3,2,1,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,1370-72c-755b4-e3-1-3,LIM-1-2,-,1.0,2020/03/10
417,af5-98523-b5,446,ab6-e2b84-11,6ce-42e01-11,3,1,LIM-3-12,ADJ-3-12-8,ADJ-3-12-5,CMD44-3-83;DSCM-3-91-2;LIM-3-12-5;LIM-3-12;OSC-3-11-1;DSCM-3-91,854-6ce-42e01-11-1-2,LIM-1-2,-,1.0,2020/03/10
418,af5-98523-b5,446,ab6-e2b84-11,ab6-e2b84-11,3,1,LIM-3-12,ADJ-3-12-8,ADJ-3-12-5,CMD44-3-83;DSCM-3-91-2;LIM-3-12-5;LIM-3-12;OSC-3-11-1;DSCM-3-91,446-ab6-e2b84-11-1-184,LIM-1-2,-,1.0,2020/03/10
419,22e-4e186-5b,446,ab6-e2b84-11,c97-57723-4e,1,184,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;CMD44-1-84,425-c97-57723-4e-2-181,LIM-2-2,-,2.0,2020/03/10
420,22e-4e186-5b,446,ab6-e2b84-11,ab6-e2b84-11,1,184,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;CMD44-1-84,446-ab6-e2b84-11-3-1,LIM-3-12,-,2.0,2020/03/10
421,91b-0b8be-6a,446,ab6-e2b84-11,faa-42ccc-bc,2,181,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,426-faa-42ccc-bc-3-184,LIM-3-2,-,1.0,2020/03/10
422,91b-0b8be-6a,446,ab6-e2b84-11,ab6-e2b84-11,2,181,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,446-ab6-e2b84-11-3-1,LIM-3-12,-,1.0,2020/03/10
423,183-4f147-9f,446,ab6-e2b84-11,72c-755b4-e3,6,2,LIM-6-2,ADJ-6-2-8,ADJ-6-2-5,CMD44-6-83;LIM-6-2-8;DSCM-6-91-1;LIM-6-2;OSC-6-1-1;WSSOPM-6-3;DSCM-6-91,1370-72c-755b4-e3-1-3,LIM-1-2,-,2.0,2020/03/10
424,183-4f147-9f,446,ab6-e2b84-11,ab6-e2b84-11,6,2,LIM-6-2,ADJ-6-2-8,ADJ-6-2-5,CMD44-6-83;LIM-6-2-8;DSCM-6-91-1;LIM-6-2;OSC-6-1-1;WSSOPM-6-3;DSCM-6-91,446-ab6-e2b84-11-3-1,LIM-3-12,-,2.0,2020/03/10
425,620-1a78d-4b,446,ab6-e2b84-11,bb3-c06c7-9e,4,1,LIM-4-14,ADJ-4-14-8,ADJ-4-14-5,CMD44-4-83;LIM-4-14-8;DSCM-4-91-1;LIM-4-14;DSCM-4-91,641-bb3-c06c7-9e-1-2,LIM-1-1,-,1.0,2020/03/10
426,620-1a78d-4b,446,ab6-e2b84-11,ab6-e2b84-11,4,1,LIM-4-14,ADJ-4-14-8,ADJ-4-14-5,CMD44-4-83;LIM-4-14-8;DSCM-4-91-1;LIM-4-14;DSCM-4-91,446-ab6-e2b84-11-3-1,LIM-3-12,-,1.0,2020/03/10
427,fe9-821d4-80,446,ab6-e2b84-11,1ce-59e9c-b3,3,3,LIM-3-4,ADJ-3-4-8,ADJ-3-4-5,OMDF4-3-86S1;LIM-3-4-8;LIM-3-4-5;LIM-3-4,829-1ce-59e9c-b3-1-4,LIM-1-2,-,1.0,2020/03/10
428,fe9-821d4-80,446,ab6-e2b84-11,ab6-e2b84-11,3,3,LIM-3-4,ADJ-3-4-8,ADJ-3-4-5,OMDF4-3-86S1;LIM-3-4-8;LIM-3-4-5;LIM-3-4,446-ab6-e2b84-11-3-1,LIM-3-12,-,1.0,2020/03/10
429,6cb-f496c-a6,426,faa-42ccc-bc,c6b-00174-bf,8,1,LIM-8-14,ADJ-8-14-8,ADJ-8-14-5,CMD44-8-85;DSCM-8-91-2;LIM-8-14-5;LIM-8-14;OSC-8-13-1;DSCM-8-91,855-c6b-00174-bf-1-2,LIM-1-2,-,1.0,2020/03/10
430,6cb-f496c-a6,426,faa-42ccc-bc,faa-42ccc-bc,8,1,LIM-8-14,ADJ-8-14-8,ADJ-8-14-5,CMD44-8-85;DSCM-8-91-2;LIM-8-14-5;LIM-8-14;OSC-8-13-1;DSCM-8-91,426-faa-42ccc-bc-4-8,LIM-4-2,-,1.0,2020/03/10
431,889-b8a84-1a,426,faa-42ccc-bc,10c-1dc10-c8,4,8,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;DSCM-4-92-2;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84;DSCM-4-92,442-10c-1dc10-c8-1-5,LIM-1-2,-,2.0,2020/03/10
432,889-b8a84-1a,426,faa-42ccc-bc,faa-42ccc-bc,4,8,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;DSCM-4-92-2;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84;DSCM-4-92,426-faa-42ccc-bc-8-1,LIM-8-14,-,2.0,2020/03/10
433,5b2-f7770-ce,426,faa-42ccc-bc,fab-f92d4-35,2,245,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;CMD44-2-84,421-fab-f92d4-35-1-245,LIM-1-2,-,1.0,2020/03/10
434,5b2-f7770-ce,426,faa-42ccc-bc,faa-42ccc-bc,2,245,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;CMD44-2-84,426-faa-42ccc-bc-8-1,LIM-8-14,-,1.0,2020/03/10
435,91b-0b8be-6a,426,faa-42ccc-bc,ab6-e2b84-11,3,184,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91;CMD44-3-84,446-ab6-e2b84-11-2-181,LIM-2-2,-,2.0,2020/03/10
436,91b-0b8be-6a,426,faa-42ccc-bc,faa-42ccc-bc,3,184,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91;CMD44-3-84,426-faa-42ccc-bc-8-1,LIM-8-14,-,2.0,2020/03/10
437,5a5-2c576-c0,426,faa-42ccc-bc,40a-5f66c-b9,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;CMD44-1-84,422-40a-5f66c-b9-1-8,LIM-1-2,-,1.0,2020/03/10
438,5a5-2c576-c0,426,faa-42ccc-bc,faa-42ccc-bc,1,5,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;CMD44-1-84,426-faa-42ccc-bc-8-1,LIM-8-14,-,1.0,2020/03/10
439,32f-e5389-bd,426,faa-42ccc-bc,72c-755b4-e3,5,2,LIM-5-2,ADJ-5-2-8,ADJ-5-2-5,CMD44-5-83;LIM-5-2-8;LIM-5-2-5;LIM-5-2;OSC-5-1-1;WSSOPM-5-3,1370-72c-755b4-e3-2-1,LIM-2-2,-,2.0,2020/03/10
440,32f-e5389-bd,426,faa-42ccc-bc,faa-42ccc-bc,5,2,LIM-5-2,ADJ-5-2-8,ADJ-5-2-5,CMD44-5-83;LIM-5-2-8;LIM-5-2-5;LIM-5-2;OSC-5-1-1;WSSOPM-5-3,426-faa-42ccc-bc-8-1,LIM-8-14,-,2.0,2020/03/10
441,af5-98523-b5,854,6ce-42e01-11,ab6-e2b84-11,1,2,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;DSCM-1-91-2;LIM-1-2-5;LIM-1-2;OSC-1-1-1;DSCM-1-91,446-ab6-e2b84-11-3-1,LIM-3-12,-,2.0,2020/03/10
442,6cb-f496c-a6,855,c6b-00174-bf,faa-42ccc-bc,1,2,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;DSCM-1-91-2;LIM-1-2-5;LIM-1-2;OSC-1-1-1;DSCM-1-91,426-faa-42ccc-bc-8-1,LIM-8-14,-,2.0,2020/03/10
443,1d7-fe39a-0a,42,e72-a08de-c5,255-a3cbf-4f,1,1,LIM-1-1,ADJ-1-1-8,ADJ-1-1-5,LIM-1-1-8;LIM-1-1-5;LIM-1-1;OSC-1-4-1,41-255-a3cbf-4f-2-2,LIM-2-2,43-ebe-c2910-91-1-1,3.0,2020/03/10
444,834-d258a-38,1027,78e-054b6-22,f30-4d650-88,1,1,LIM-1-7,ADJ-1-7-8,ADJ-1-7-5,OMDF4-1-85S4;DSCM-1-91-2;LIM-1-7-5;LIM-1-7;DSCM-1-91,1099-f30-4d650-88-1-2,LIM-1-7,-,1.0,2020/03/10
445,59b-b24c7-8b,1220,962-bab90-5b,88e-79e8c-a1,1,3,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,OMDF4-1-85S1;LIM-1-14-8;LIM-1-14-5;LIM-1-14,1243-88e-79e8c-a1-1-4,LIM-1-14,-,1.0,2020/03/10
446,d44-4a49d-23,371,743-fde95-97,d21-732ef-87,2,44,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,336-d21-732ef-87-2-41,LIM-2-2,-,2.0,2020/03/10
447,d44-4a49d-23,371,743-fde95-97,743-fde95-97,2,44,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,371-743-fde95-97-1-41,LIM-1-2,-,2.0,2020/03/10
448,891-1cc4c-30,371,743-fde95-97,da8-be0b5-14,1,41,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,324-da8-be0b5-14-2-44,LIM-2-2,-,1.0,2020/03/10
